swing_trend,internal_trend,structure_aligned,swing_bos,swing_choch,internal_bos,internal_choch,bos_momentum,choch_count,swing_ob,internal_ob,dist_to_swing_high,dist_to_swing_low,dist_to_internal_high,dist_to_internal_low,in_premium,in_discount,in_equilibrium,return_1,return_3,return_5,return_10,return_20,return_50,volatility_10,volatility_20,volatility_50,atr,atr_ratio,price_position_20,price_position_50,price_position_100,body_ratio,upper_wick_ratio,lower_wick_ratio,is_bullish,hour,day_of_week,hour_sin,hour_cos,dow_sin,dow_cos,has_fvg,fvg_direction,has_eqh,has_eql,open,high,low,close,timestamp,rsi_14,rsi_overbought,rsi_oversold,macd,macd_signal,macd_hist,bb_upper,bb_lower,bb_position,bb_width,stoch_k,stoch_d,sma_50,sma_200,above_sma200,sma_cross,label,entry_price,exit_price,bars_held
0,0,0,0,0,0,0,0.0,0.0,0,0,-5.384615374786942,-3.2490221583459507,-2.2816166842317416,0.4928292037940749,0,0,0,-0.0004243008678881,-0.000183265010851,1.929496208541437e-05,-8.681811604693834e-05,0.0017395338049404,7.71843161471164e-05,0.0002829680528327,0.00036691799131,0.0006669587222,0.0547857142857139,0.6235265418478699,0.7312252961536745,0.8192771082927375,0.4637681158972258,0.7333333321110321,0.1999999996666666,0.0666666665556345,0,21,3,-0.7071067811865477,0.7071067811865474,0.4338837391175582,-0.900968867902419,0,0,0,0,103.7,103.712,103.652,103.656,2025-12-11 21:45:00,53.57717133025443,0,0,0.0371662296871306,0.0372726858499151,-0.0001064561627844,103.76394327467192,103.51195672532808,0.5716308072388845,0.0024314119426699,48.091603016725706,68.89492354299581,103.58358,103.84473,0,0,0,103.656,103.656,0
0,0,0,0,0,0,0,0.0,0.0,0,0,-5.328785801554743,-3.7053205931958697,-2.0818553848367247,0.2100954975522578,0,0,0,-0.0001543567183762,-0.0002990228704267,-0.0002411614334636,-0.0005400401172658,0.0014687693259121,0.0003861003861005,0.0002638691013667,0.0003707524827876,0.0006639896039531,0.0523571428571431,0.5996694857081278,0.6639999997343873,0.7917383819635606,0.4483091787006466,0.142857142601932,0.410714284980967,0.4464285706313866,0,22,3,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419,0,0,0,0,103.648,103.671,103.615,103.64,2025-12-11 22:00:00,51.89529363557825,0,0,0.0328471889458086,0.0363875864690938,-0.0035403975232852,103.74994494845322,103.54115505154678,0.4734182538064648,0.0020144607936031,22.93577979547511,52.040183487070266,103.58438,103.842305,0,0,0,103.64,103.64,0
0,0,0,0,0,0,0,0.0,0.0,0,1,-4.947368412372876,-3.3508771871037006,-1.9649122772544083,0.2456140346567387,0,0,0,2.894635275962898e-05,-0.0005496624879459,-0.0003086568603809,-0.0006363960697721,0.0010044524285535,-0.0002411544546051,0.0002582898781265,0.0003574067174836,0.0006573808420045,0.0570000000000011,0.6565631625946872,0.6301369860136361,0.7969018931502798,0.4512077294250043,0.0241935483675849,0.1290322579604911,0.8467741928654724,1,22,3,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419,0,0,0,0,103.64,103.659,103.535,103.643,2025-12-11 22:15:00,52.19829457626903,0,0,0.0293283144169009,0.0349757320586552,-0.0056474176417543,103.74237825351108,103.55912174648888,0.4577095505546274,0.0017680191124734,57.14285711262283,42.72341330827453,103.58388,103.83975,0,0,0,103.643,103.643,0
0,-1,0,0,0,0,1,0.0,0.0,0,0,-4.349009893454409,-3.846534646800604,-1.4034653441026768,-0.2945544549353455,0,0,0,-0.0002991036538888,-0.0004244809755346,-0.0005691080437153,-0.0009545756959242,0.0002220312967593,-0.0001833428221286,0.0002664291059998,0.000350288790855,0.0006567992051947,0.0577142857142872,0.6682877599659449,0.4885844746627251,0.7435456108875071,0.4237123420385064,0.3827160489102856,0.0740740739826246,0.543209875872522,0,22,3,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419,0,0,0,0,103.643,103.649,103.568,103.612,2025-12-11 22:30:00,48.779162547722485,0,0,0.0237642011601479,0.0327334258789538,-0.0089692247188058,103.74080183823465,103.56299816176536,0.2755951911688449,0.0017153923514114,40.74074071918229,40.27312587576006,103.5835,103.83696,0,0,1,103.612,104.012,40
0,0,0,0,0,0,0,0.0,0.0,0,0,-4.359576961100447,-3.42185663361843,-1.5628672124699494,-0.0493537014464219,0,0,0,0.0001351194842296,-0.0001350829795445,-0.0007135969141754,-0.0002411940068112,0.0009079318471585,-0.0005304732786141,0.0002128509180445,0.0003250943793604,0.0006533825621156,0.0607857142857162,0.706857597689576,0.5099999997450121,0.7676419964255461,0.4833512351790214,0.1749999997813788,0.1999999997498934,0.6249999992187278,1,22,3,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419,0,0,0,0,103.612,103.642,103.562,103.626,2025-12-11 22:45:00,50.360547370684266,0,0,0.0202508451765481,0.0302369097384726,-0.0099860645619245,103.72677991915086,103.58642008084914,0.2819889193487578,0.00135408491405,48.14814812267544,48.67724865149351,103.58240000000002,103.834295,0,0,1,103.626,104.02600000000001,61
0,0,0,0,0,0,0,0.0,0.0,0,0,-4.310148225730414,-3.24059292527148,-1.596351194714901,0.0319270238942254,0,0,0,4.825043907885629e-05,-0.0001157820595698,-0.0002411823724628,-0.000221892063982,0.0005310110450298,-0.0003376227499855,0.0002134721950366,0.0003126192143215,0.0006531430576131,0.0626428571428598,0.7310160865021444,0.5079365076677584,0.7762478484034032,0.4887218044587834,0.1269841267824897,0.4126984120432607,0.4603174595869481,1,23,3,-0.2588190451025215,0.965925826289068,0.4338837391175582,-0.900968867902419,0,0,0,0,103.623,103.657,103.594,103.631,2025-12-11 23:00:00,50.94307677226954,0,0,0.0176662973811119,0.0277227872670005,-0.0100564898858886,103.71987846219945,103.59882153780052,0.2658126524580319,0.0011678341066089,50.79365076677584,46.56084653621118,103.5817,103.83166,0,0,1,103.631,104.031,60
0,0,0,0,0,0,0,0.0,0.0,0,0,-3.826989613197187,-3.8108419776986167,-1.0818915784143066,-0.5005767004604981,0,0,0,-0.0003184375331706,-0.0001351194842296,-0.0004052489386336,-0.0006463126416824,-0.0001640689089417,-0.0011088291728134,0.0002269172785035,0.0003102900303078,0.0006511689699139,0.0619285714285747,0.7249891284953915,0.3333333331569664,0.7194492253494926,0.4586956521240508,0.5892857132333187,0.2857142852041179,0.1249999997768491,0,23,3,-0.2588190451025215,0.965925826289068,0.4338837391175582,-0.900968867902419,0,0,0,0,103.631,103.647,103.591,103.598,2025-12-11 23:15:00,47.02103954671525,0,0,0.0128075628133927,0.0247397423762789,-0.0119321795628862,103.72205271330016,103.59494728669983,0.0240171751859786,0.0012261939599773,33.33333331569664,44.0917107350493,103.5794,103.82865,0,0,1,103.598,103.998,37
0,0,0,0,0,0,0,0.0,0.0,0,0,-4.703872429856873,-2.838268788184765,-1.9931662838376465,0.4305239173089479,0,0,0,0.0005598563678836,0.000289502634474,0.0001254305645341,-0.000183265010851,-0.000183265010851,-0.0005206826728375,0.0002992543977783,0.000308400552916,0.0006563439762098,0.0627142857142897,0.7364536143004762,0.640211639872929,0.8192771082927375,0.5217391303780752,0.8656716404990071,0.1194029848963343,0.0149253731121213,1,23,3,-0.2588190451025215,0.965925826289068,0.4338837391175582,-0.900968867902419,0,0,0,0,103.598,103.664,103.597,103.656,2025-12-11 23:30:00,53.75932550585853,0,0,0.0134816874362542,0.022488131388274,-0.0090064439520198,103.72063048325602,103.594469516744,0.48771410768613,0.0012170938490443,64.0211639872929,49.38271602325512,103.57832,103.82589,0,0,0,103.656,103.656,0
0,0,0,0,0,0,0,0.0,0.0,0,0,-3.6647531513995695,-3.9380022898812856,-0.9322617665840068,-0.6429391493684617,0,0,0,-0.0006463687582002,-0.0004052841331262,-0.0002219820098057,-0.0007909637217737,-0.000299170044393,-0.001378552423553,0.0003594922689204,0.0003195952107524,0.0006616169757333,0.0622142857142904,0.7328688736655684,0.2857142855631141,0.7303571427267229,0.4513661201692499,0.9436619705018254,0.0,0.0563380280897239,0,23,3,-0.2588190451025215,0.965925826289068,0.4338837391175582,-0.900968867902419,0,0,0,0,103.656,103.656,103.585,103.589,2025-12-11 23:45:00,46.415234546487945,0,0,0.008511480944918,0.0196928012996028,-0.0111813203546847,103.7242749857825,103.58772501421748,0.009337136924813,0.0013173378440709,29.50819670518678,42.28756466939209,103.57546,103.822885,0,0,1,103.589,103.989,35
0,0,0,0,0,0,0,0.0,0.0,0,0,-4.752820505995472,-2.0389743560466096,-2.311794868475032,0.9046153833162194,0,0,0,0.0009943140680959,0.0009073534238113,0.0006369057958426,-7.71456123433989e-05,0.0001929161200708,0.0002701034110201,0.0004871070283565,0.0003755743216531,0.0006707281697455,0.0696428571428618,0.8212462718370014,0.8306878302482632,0.9159212878504408,0.6346863467853887,0.7062937057997848,0.1398601397624064,0.1538461537385079,1,0,4,0.0,1.0,-0.433883739117558,-0.9009688679024191,0,0,0,0,103.591,103.712,103.569,103.692,2025-12-12 00:00:00,56.29900529775303,0,0,0.0127369718027665,0.0183016354002355,-0.005564663597469,103.7268298684354,103.5871701315646,0.7506090925641046,0.001347325668993,85.79234967988971,59.77390345745645,103.57602,103.82079,0,0,0,103.692,103.692,0
0,0,0,0,0,0,0,0.0,0.0,0,0,-5.550781242410615,-0.9160156237476828,-3.2265624955883654,1.886718747420273,0,0,1,0.0007232959148246,0.0010708497337346,0.0013123486215513,0.0010708497337346,0.0009839386485313,0.0006750436367493,0.0005125480195111,0.0004073039126068,0.0006769970246303,0.0731428571428612,0.8624755734052583,0.9547325098951328,0.981605351006404,0.7406015036665821,0.8064516120360736,0.1182795697653926,0.075268817123265,1,0,4,0.0,1.0,-0.433883739117558,-0.9009688679024191,1,1,0,0,103.692,103.778,103.685,103.767,2025-12-12 00:15:00,61.82120678218273,0,0,0.0218852968702663,0.0190183676942417,0.0028669291760245,103.7475434870138,103.57665651298625,1.113856032535793,0.0016485000210062,95.47325098951328,70.25793245819658,103.57742,103.81911,0,0,0,103.767,103.767,0
0,0,0,0,0,0,0,0.0,0.0,0,0,-6.078431364602906,-0.1045751632621157,-3.8562091452856406,2.5751633953263022,0,0,0,0.0005685815336282,0.0022878877100849,0.002200814687542,0.0017946738710921,0.0012536645579386,0.001872008645978,0.000522453216141,0.0004202573817206,0.0006750194705286,0.0765000000000039,0.9019099258407576,0.9448051944984084,0.9743589742119968,0.8145363407500456,0.6404494374825155,0.1910112357405534,0.1685393256533355,1,0,4,0.0,1.0,-0.433883739117558,-0.9009688679024191,1,1,0,0,103.769,103.843,103.754,103.826,2025-12-12 00:30:00,65.51311062892026,0,0,0.0335099356340435,0.0219166812822021,0.0115932543518414,103.78056503213254,103.55663496786744,1.2028980248644696,0.0021600567989255,94.48051944984084,91.91537337308124,103.5813,103.81746,1,0,0,103.826,103.826,0
0,1,0,0,0,0,1,0.0,0.0,0,0,-5.765432091647309,-0.0740740739826236,-2.024691355524989,2.4567901204235683,0,0,0,1.9262997707825136e-05,0.0013115765922155,0.0016593347225437,0.0017849734183688,0.0011474413985286,0.0017753077843387,0.0005227720270049,0.0004200947379432,0.0006749293863459,0.081000000000004,0.9538389060836115,0.8987730058592706,0.9515418500805352,0.8489583332227925,0.0,0.3173076920026032,0.6826923070358584,0,0,4,0.0,1.0,-0.433883739117558,-0.9009688679024191,0,0,0,0,103.828,103.861,103.757,103.828,2025-12-12 00:45:00,65.63442561682498,0,0,0.0423952231483042,0.0260123896554225,0.0163828334928817,103.80643108678662,103.54266891321338,1.081774095250316,0.0025441361797397,89.87730058592706,93.2770236750937,103.58498,103.815785,1,0,0,103.828,103.828,0
0,0,0,0,0,0,0,0.0,0.0,0,-1,-5.444444437827578,-0.3038194440752733,-1.762152775636136,2.1874999973413805,0,0,0,-0.0001829949531918,0.0004047529561421,0.0021237776211759,0.0019013241709455,0.0009449335171776,0.0026851860795316,0.000512168145017,0.0004234826325548,0.0006559696299908,0.0822857142857184,0.968457864217682,0.8277945616834408,0.9169096208575892,0.8242187498926733,0.2923076918580823,0.5846153837159461,0.12307692288751,0,1,4,0.2588190451025207,0.9659258262890684,-0.433883739117558,-0.9009688679024191,0,0,0,0,103.828,103.866,103.801,103.809,2025-12-12 01:00:00,63.35437071007682,0,0,0.0473578247831198,0.030281476680962,0.0170763481021578,103.8237325809212,103.5351674190788,0.9489453927077112,0.00278324356314,82.77945616834408,89.04575873470397,103.59054,103.81412,0,0,0,103.809,103.809,0
0,0,0,0,0,0,0,0.0,0.0,0,0,-5.553819437694724,-0.194444444208198,-1.871527775503237,2.2968749972084863,0,0,0,8.669768517188814e-05,-7.705199083074543e-05,0.0012151371369055,0.0018528168606333,0.0016111759654995,0.0023074175267188,0.0005129738380909,0.000397039089137,0.000653324708027,0.0822857142857174,0.9681323102768742,0.854984894001511,0.9300291543833744,0.9067796608888692,0.1499999997500355,0.7833333320278844,0.0666666665554134,1,1,4,0.2588190451025207,0.9659258262890684,-0.433883739117558,-0.9009688679024191,0,0,0,0,103.809,103.865,103.805,103.818,2025-12-12 01:15:00,63.99245885225647,0,0,0.0514241613940811,0.0345100136235858,0.0169141477704952,103.84398828043985,103.53161171956016,0.916804639700428,0.00301266456497,85.4984894001511,86.05174871814074,103.59532000000002,103.812575,1,0,0,103.818,103.818,0
0,0,0,0,0,0,0,0.0,0.0,0,0,-4.1149042416643695,-1.3988343031154415,-0.5828476262980454,0.9908409647066606,0,0,1,-0.0010017530678687,-0.0010979697191509,-0.0005107596827507,0.0008009186440349,0.0005788488625619,0.0015837759536456,0.0006366777681425,0.000465143224061,0.0006684794065969,0.0857857142857168,1.0081423642983596,0.5407854983260478,0.7784256558631995,0.7598870055423859,0.990291261174429,0.0,0.0097087378546972,0,1,4,0.2588190451025207,0.9659258262890684,-0.433883739117558,-0.9009688679024191,0,0,0,0,103.816,103.816,103.713,103.714,2025-12-12 01:30:00,52.59563779875197,0,0,0.0457277110306648,0.0367535531050016,0.0089741579256632,103.84655905819538,103.5350409418046,0.5744739991733033,0.0030042985143404,54.07854983260479,74.11883180036664,103.5986,103.81042,0,0,0,103.714,103.714,0
0,0,0,0,0,0,0,0.0,0.0,0,0,-4.956595738774915,-0.6791489353610168,-1.3463829771191524,1.763404253217966,0,0,0,0.0006074396899165,-0.0003082584361664,-0.0004719434438386,0.0017278325836407,0.0010804032219167,0.0021147569477972,0.0006395734734719,0.0004826924200474,0.0006734008989282,0.0839285714285742,0.9849945499380044,0.7311178245525389,0.8702623905436941,0.863505747002371,0.6530612238233922,0.3469387751561997,0.0,1,1,4,0.2588190451025207,0.9659258262890684,-0.433883739117558,-0.9009688679024191,0,0,0,0,103.713,103.811,103.713,103.777,2025-12-12 01:45:00,57.52998025983177,0,0,0.0457692076287656,0.0385566840097544,0.0072125236190112,103.85625309044777,103.53654690955224,0.7521064800781228,0.0030830981682636,70.72368418726259,70.10024114000615,103.60298,103.80882,0,0,0,103.777,103.777,0
0,0,0,0,0,0,0,0.0,0.0,0,0,-5.256013739382574,-0.4329896902008715,-1.6116838468587429,2.0326460456650883,0,0,0,0.0002023569769795,-0.0001926448207439,-0.0002889393997765,0.0013699158755884,0.0011863998070895,0.0027339032990387,0.0006253703039777,0.0004837611158584,0.000670491977636,0.0831428571428603,0.975560694822368,0.7945619332947027,0.9008746354371924,0.8936781607911406,0.3142857138367811,0.0999999998572037,0.5857142848774438,1,2,4,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,0,0,103.776,103.805,103.735,103.798,2025-12-12 02:00:00,59.059746037304514,0,0,0.0469553464719609,0.0402364165021957,0.0067189299697652,103.8682923174354,103.5368076825646,0.7879469811878501,0.003196494540113,77.63157892183258,67.4779376472333,103.60864,103.807045,0,0,0,103.798,103.798,0
0,0,0,0,0,0,0,0.0,0.0,0,0,-5.470692710782184,-0.4103019533086814,-1.7033747758571944,2.138543514214828,0,0,0,2.890229098828634e-05,0.0008388452860752,-7.706460904155499e-05,0.0020465493440422,0.0012539668759825,0.0031117424791504,0.0005649089583872,0.0004832768488999,0.0006679875633461,0.0804285714285748,0.9439656606740988,0.803625377400726,0.9052478132791208,0.8979885056181077,0.1428571425170068,0.1190476187640595,0.7380952363379812,1,2,4,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,0,0,103.795,103.806,103.764,103.801,2025-12-12 02:15:00,59.28536710230812,0,0,0.0475888701072619,0.041706907223209,0.0058819628840529,103.87970628737447,103.53839371262552,0.7694011493443883,0.0032910587335332,78.11447808817749,75.48991373242421,103.61508,103.80511,0,0,0,103.801,103.801,0
0,0,0,0,0,0,0,0.0,0.0,0,0,-5.662780261947734,-0.2762331835097195,-1.85829596179214,2.2977578446483578,0,0,0,0.0001059720041232,0.000337261628299,-5.779344622325322e-05,0.0011572734637195,0.001080038572806,0.0033440937119439,0.0004920796587963,0.00048072637582,0.000667460181801,0.0796428571428608,0.9353242166685628,0.8368580057894642,0.9212827986995176,0.91642651283624,0.2499999995190258,0.0192307691938763,0.7307692293640209,1,2,4,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,0,0,103.799,103.813,103.761,103.812,2025-12-12 02:30:00,60.15250125579552,0,0,0.0484203901052069,0.0430496037996085,0.0053707863055983,103.89130103869796,103.53799896130204,0.7755432423154056,0.0034064818942734,81.81818179063274,79.18807960021427,103.622,103.80343,1,0,0,103.812,103.812,0
0,0,0,0,0,0,0,0.0,0.0,0,0,-4.924999993843433,-0.98749999876568,-1.137499998578002,1.5749999980310658,0,0,1,-0.0005490694717373,-0.0004142661708318,0.0003953178934377,-0.0001156437017548,0.0009550821949524,0.0027931881004388,0.0004819323920963,0.0004880154652071,0.000673077983667,0.0800000000000033,0.940070504183266,0.6646525677750198,0.8381924197028796,0.8391304346609889,0.9344262279762778,0.0163934425961527,0.0491803277882251,0,2,4,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,0,0,103.812,103.813,103.752,103.755,2025-12-12 02:45:00,53.76274808591936,0,0,0.0439730580226296,0.0432342946442128,0.0007387633784168,103.89487410112648,103.5443258988735,0.6009846854509447,0.0033797681658334,62.62626260517455,74.18630749466158,103.62778,103.80171,0,0,0,103.755,103.755,0
0,0,0,0,0,0,0,0.0,0.0,0,0,-5.370745163275743,-0.7212511490250034,-1.4682612676581668,1.919043235798771,0,0,0,0.0002216760638042,-0.0002215778268032,9.636046522931707e-06,-0.0004623119449848,0.0013315322269393,0.0031221303948576,0.0004467411727224,0.0004870579790663,0.0006730619830112,0.0776428571428604,0.9135682097769818,0.7341389725878944,0.8717201164910104,0.8724637679895064,0.7352941154844659,0.1764705877162384,0.0882352938581192,1,3,4,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0,0,0,0,103.753,103.784,103.75,103.778,2025-12-12 03:00:00,55.80289695474716,0,0,0.0418223213992661,0.0429518999952234,-0.0011295785959573,103.89942955669386,103.55357044330616,0.6489045624117209,0.0033343370632161,70.37037034667841,71.60493824749521,103.63424,103.800315,0,0,0,103.778,103.778,0
0,0,0,0,0,0,0,0.0,0.0,0,0,-5.048327130977728,-1.1059479539514354,-1.105947953951251,1.5613382879311664,0,0,1,-0.0002794426564397,-0.000606866258236,-0.0004720707528084,-0.000760873752745,0.0010227415262005,0.0053197674418603,0.0004518385393321,0.0004931576924892,0.0005684074694904,0.0768571428571454,0.9087684318911444,0.6151315787450105,0.8294460640190229,0.8304347824883358,0.4999999991666666,0.3333333327779356,0.1666666663887309,0,3,4,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0,0,0,0,103.779,103.799,103.739,103.749,2025-12-12 03:15:00,52.64853873470981,0,0,0.0373472733735695,0.0418309746708926,-0.0044837012973231,103.90039743395504,103.56320256604496,0.551009079857906,0.0032506412489717,60.60606058565264,64.53423117916851,103.64522,103.79906,0,0,0,103.749,103.749,0
0,0,0,0,0,0,0,0.0,0.0,0,0,-5.920892486521802,-0.7951318447127198,-1.6186612553081736,2.1156186582535983,0,0,0,0.0002795207664654,0.0002216760638042,-0.0002215778268032,-0.0002986253600361,0.0016021310272942,0.0039858367354836,0.000463201124499,0.0004884740448298,0.0005262341943029,0.0704285714285747,0.8398494053118769,0.7105263155557701,0.8500851787308316,0.8724637679895064,0.5849056592737477,0.1698113204342879,0.2452830184051719,1,3,4,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0,0,0,0,103.747,103.787,103.734,103.778,2025-12-12 03:30:00,55.36565437122492,0,0,0.0357289619759484,0.0406105721319038,-0.0048816101559554,103.8999840369222,103.58021596307782,0.6185234019221847,0.0030823960440021,51.38121544122853,60.78588212451984,103.65346,103.79806,0,0,0,103.778,103.778,0
0,0,0,0,0,0,0,0.0,0.0,0,0,-6.099459450227456,-1.0594594578560197,-1.5135135112226392,2.0432432401505416,0,0,1,-0.0001349033513847,-0.0001349033513847,-0.0004623742919893,-0.0005201410160088,0.0013317121185802,0.0033650498955675,0.0004623100385925,0.0004906020198794,0.0005238079864181,0.0660714285714314,0.7957126134523033,0.6565656563445742,0.826235093556002,0.8521739129199687,0.4062499987306769,0.5624999982422707,0.0312499999020523,0,3,4,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0,0,0,0,103.777,103.795,103.763,103.764,2025-12-12 03:45:00,53.76180600361878,0,0,0.0329370774111481,0.0390758731877527,-0.0061387957766045,103.8978041602086,103.5961958397914,0.5563644926003476,0.0029071522108322,33.33333331154684,48.44020311280932,103.66042,103.79721,0,0,0,103.764,103.764,0
0,0,0,0,0,0,0,0.0,0.0,0,0,-6.024915052734699,-1.474518683958829,-1.2208380501593854,1.7757644365954288,0,0,1,-0.0002216568366677,-7.710917695591402e-05,-0.0001349332562285,0.0002603312956785,0.0010614584439019,0.0035793404339707,0.0003315558591625,0.0004948290786972,0.000520488347609,0.0630714285714323,0.7671323315662857,0.5791245789295835,0.7870528107688167,0.8188405795914717,0.4680851053870594,0.2553191483928865,0.2765957440923945,0,4,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,0,103.763,103.775,103.728,103.741,2025-12-12 04:00:00,51.140760648183935,0,0,0.0285395943200796,0.0369686174142181,-0.0084290230941384,103.89317431591186,103.6118256840881,0.4591254452834869,0.0027117286988145,18.300653582813126,34.33840077852948,103.66782,103.79671,0,0,0,103.741,103.741,0
0,0,0,0,0,0,0,0.0,0.0,0,0,-6.722689064331026,-1.2268907542405645,-1.630252098100211,2.218487391229131,0,0,1,0.0001927878080989,-0.0001638112123958,-0.0001638112123958,-0.0001541767443653,0.0015733894476726,0.0022796425984061,0.000271207587661,0.000487776998964,0.0004790358629681,0.0595000000000039,0.7339853722552343,0.6464646462469646,0.7775423727166112,0.8478260868336421,0.3703703696844115,0.6111111099794239,0.0185185184843126,1,4,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,0,103.741,103.794,103.74,103.761,2025-12-12 04:15:00,53.27403075915435,0,0,0.0263644768633071,0.0348477893040359,-0.0084833124407287,103.88106380406708,103.6402361959329,0.5014533215380825,0.0023209917067228,31.372548999102907,27.668845297820937,103.67253999999998,103.796005,0,0,0,103.761,103.761,0
0,0,0,0,0,0,0,0.0,0.0,0,1,-6.269938639535794,-1.8552147207394545,-1.065030673017013,1.666257665849162,0,0,1,-0.000337313634217,-0.0003662156431902,-0.0002216888837482,-0.0006936549837184,0.0006753106428956,0.0024353943985928,0.0002767034813205,0.0004824255834933,0.0004759677462517,0.0582142857142896,0.7281076339456218,0.5286195284415356,0.7033898303594465,0.7971014491598388,0.7446808494793767,0.0,0.2553191483929637,0,4,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,0,103.761,103.761,103.714,103.726,2025-12-12 04:30:00,49.22365136290602,0,0,0.0215678523389186,0.0321918019110124,-0.0106239495720937,103.8754831179716,103.6528168820284,0.3286673330993877,0.0021458879193169,8.55263157332402,19.40861138508,103.67758,103.79505,0,0,0,103.726,103.726,0
0,-1,0,0,0,0,1,0.0,0.0,0,0,-6.454661546568274,-2.0025542748358025,-1.037037035182613,-0.2145593865895411,0,0,1,-3.856313749694973e-05,-0.000183148417694,-0.0005396134055388,-0.0007610716659762,0.0012839201073473,0.0031335228921256,0.0002748579723028,0.0004557244438706,0.0004625833914885,0.0559285714285755,0.7096247951844944,0.5151515149780402,0.694915254090045,0.7913043477113966,0.1428571423471563,0.7142857117347664,0.1428571423466487,0,4,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,0,103.726,103.746,103.718,103.722,2025-12-12 04:45:00,48.76731443068325,0,0,0.0172449373714869,0.0292024290031073,-0.0119574916316204,103.849058949375,103.69254105062502,0.188214572208179,0.0015083038653452,8.737864069186138,16.22101488053767,103.68406,103.79388,0,0,0,103.722,103.722,0
0,0,0,0,0,0,0,0.0,0.0,0,0,-7.767253029939543,-1.1935047338688145,-2.0270635956183725,0.7009472246532029,0,0,0,0.0004724166522049,9.637532406214788e-05,6.746077637731496e-05,-0.0003949447077409,0.0007618716969486,0.0020664947806521,0.0003221824406952,0.000412564405344,0.0004153814721754,0.0527857142857186,0.6809804635520416,0.4751381212844527,0.7671568625570728,0.8615160348598375,0.8032786872077551,0.0983606555764503,0.0983606555764503,1,5,4,0.9659258262890684,0.2588190451025207,-0.433883739117558,-0.9009688679024191,0,0,0,0,103.722,103.777,103.716,103.771,2025-12-12 05:00:00,54.35034566812525,0,0,0.0175703465864955,0.026876012519785,-0.0093056659332894,103.84368131592512,103.70581868407488,0.4727990101672386,0.001328479537173,57.99999994200199,25.09683186150403,103.68833999999998,103.79285,0,0,0,103.771,103.771,0
0,0,0,0,0,0,0,0.0,0.0,0,0,-8.863905307085945,-0.9319526607917878,-2.5887573910882016,1.1390532520789498,0,0,0,0.0001734588661572,0.0006073694155757,0.0004626907394376,0.000327695050841,0.0002120134532173,0.0030248560052572,0.0002723629303032,0.0003816692998754,0.0003983510137703,0.0482857142857174,0.6350160624410629,0.4967320258191603,0.8050632909354296,0.8877551019114074,0.5142857128163961,0.3999999988570616,0.0857142854693993,1,5,4,0.9659258262890684,0.2588190451025207,-0.433883739117558,-0.9009688679024191,0,0,0,0,103.771,103.803,103.768,103.789,2025-12-12 05:15:00,56.2369949733878,0,0,0.0190609623921602,0.02531300249426,-0.0062520401020997,103.84496249410552,103.70673750589448,0.5951347517600691,0.0013319571770411,75.75757568105296,47.49847989741367,103.6946,103.792185,0,0,0,103.789,103.789,0
0,0,0,0,0,0,0,0.0,0.0,0,0,-8.946236539900159,-1.2258064489767604,-2.430107521655581,0.9247311808071316,0,0,0,-0.0001156191889314,0.0005302635892097,0.0001542005184993,-9.635953670428243e-06,-0.0004719434438386,0.0027925943104514,0.0002672098756753,0.0003590215619332,0.0003990385055396,0.0465000000000017,0.6232169858962524,0.418300653321403,0.772959183476287,0.8702623905436941,0.2666666660741583,0.5555555543209526,0.1777777773826669,0,5,4,0.9659258262890684,0.2588190451025207,-0.433883739117558,-0.9009688679024191,0,0,0,0,103.789,103.814,103.769,103.777,2025-12-12 05:30:00,54.61641560488417,0,0,0.0190543398764475,0.0240612699706975,-0.00500693009425,103.83837740497492,103.70842259502508,0.5277019369165701,0.0012522940363315,62.99999993700597,65.58585852002028,103.70038,103.79133,0,0,0,103.777,103.777,0
