swing_trend,internal_trend,structure_aligned,swing_bos,swing_choch,internal_bos,internal_choch,bos_momentum,choch_count,swing_ob,internal_ob,dist_to_swing_high,dist_to_swing_low,dist_to_internal_high,dist_to_internal_low,in_premium,in_discount,in_equilibrium,return_1,return_3,return_5,return_10,return_20,return_50,volatility_10,volatility_20,volatility_50,atr,atr_ratio,price_position_20,price_position_50,price_position_100,body_ratio,upper_wick_ratio,lower_wick_ratio,is_bullish,hour,day_of_week,hour_sin,hour_cos,dow_sin,dow_cos,sydney_active,tokyo_active,london_active,new_york_active,asian_kill_zone_active,london_open_kill_zone_active,new_york_kill_zone_active,london_close_kill_zone_active,has_fvg,fvg_direction,has_eqh,has_eql,liquidity_sweep,sweep_magnitude,bullish_sweeps_recent,bearish_sweeps_recent,inducement_zone,in_inducement,dist_to_inducement,mm_phase,amd_pattern,institutional_candle,mm_accumulation,mm_manipulation,mm_distribution,institutional_candles_recent,breaker_block,has_breaker,mitigation_block,has_mitigation,ob_volume_weight,ob_strength,high_strength_ob,retracement_direction,current_retracement_pct,deepest_retracement_pct,above_previous_high,below_previous_low,dist_vs_prev_high,bullish_trend_discount,bearish_trend_premium,bos_with_ob,choch_with_ob,bullish_fvg_trend,bearish_fvg_trend,sweep_reversal_setup,bullish_mitigation_trend,bearish_mitigation_trend,premium_rejection,discount_acceptance,bullish_confluence,bearish_confluence,institutional_activity,open,high,low,close,timestamp,rsi_14,rsi_overbought,rsi_oversold,macd,macd_signal,macd_hist,bb_upper,bb_lower,bb_position,bb_width,stoch_k,stoch_d,sma_50,sma_200,above_sma200,sma_cross
0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,2.9280155602147544,-1.3618677024255617,0,0,0,-0.0006201910963816726,-0.0005911368239478465,-0.0018292859977352416,-0.0013266580805098016,-0.0005717663704464249,0.000999737932774858,0.0005617953312247637,0.0004147790045227691,0.0003493689863846344,0.07342857142857286,1.338785713705243,0.04897959181674397,0.3803191488350185,0.0,0.7701149416436005,0.10344827574316291,0.12643678146381132,0,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,-3.173151746651344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.197,103.206,103.119,103.13,2025-12-08 15:45:00,41.694091267046254,0,0,0.008587941294535995,0.027555419533095878,-0.018967478238559883,103.33888953326559,103.11991046673438,0.04607533231752263,0.002121285859757052,4.897959181674397,15.37414965359037,103.16077999999999,0.0,0,0
0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,2.098057351584247,-0.6086956513855452,0,0,0,0.0005139144768739889,0.0003878110972146409,-0.0012486448815238749,-0.001035918288314397,0.000106618074671605,0.00158221704523398,0.0005891401069511454,0.00043050959453443523,0.00035600590259675797,0.07721428571428694,1.398954340565105,0.3548387095502551,0.5212765956060692,0.0,0.4999999995001421,0.009999999989906208,0.4899999995099517,1,16,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,-2.331174835093628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.133,103.184,103.084,103.183,2025-12-08 16:00:00,47.9334368734926,0,0,0.005509285596062341,0.02314619274568917,-0.01763690714962683,103.33833037305315,103.12156962694685,0.28340174191266826,0.0020997854412048325,35.48387095502551,23.800746095768783,103.16404,0.0,0,0
0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,1.309796997498832,0.9267431586077469,0,0,0,0.000542725061298821,0.0004360718646432282,0.0004651568450737553,-0.0004066575652831306,0.0006978975835296719,0.0021549841288330818,0.0006237361585425422,0.00044661012565131526,0.0003631269499715615,0.08092857142857314,1.454391412240844,0.555555555356443,0.6536312847336399,0.0,0.6951219503717624,0.1463414632361605,0.15853658517256497,1,16,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,-1.5322153555646911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.182,103.251,103.169,103.239,2025-12-08 16:15:00,53.58515181606995,0,0,0.007501685996444962,0.02001729139584033,-0.012515605399395367,103.33783195584937,103.12926804415062,0.526131078492953,0.002020311339663768,55.555555535644295,31.979128557448064,103.16848,0.0,0,0
0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,1.3987730044187128,0.8220858885617588,0,0,0,-7.74900957972724e-05,0.0009793464559293419,0.0008531844138719435,-0.00011623064033394748,0.0003973253222211426,0.001678666382037175,0.0006134731375537862,0.00044500491888435986,0.00035985505592300724,0.08150000000000139,1.4518756018315508,0.5268817202412369,0.631284916024771,0.0,0.17999999964001706,0.3799999992401307,0.4399999991198522,0,16,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,-1.6196318998532462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.24,103.259,103.209,103.231,2025-12-08 16:30:00,52.704995595705675,0,0,0.008339017523852021,0.01768163662144267,-0.009342619097590647,103.33786981856566,103.13333018143435,0.4775104712598647,0.001981289759843686,52.688172024123695,47.909199504931166,103.17194,0.0,0,0
0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,1.5408426464684482,0.6380051583033084,0,0,0,-0.0001356181767104836,0.00032951164436001434,0.00022288117526203521,-0.00021309776344213827,0.00015503725739107743,0.001795558661386698,0.0006147155723527382,0.00044581806726235157,0.00035833849920644255,0.08307142857142935,1.4665825951409592,0.47670250878970266,0.5792507202941547,0.0,0.19402985045672885,0.0,0.8059701480507339,0,16,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,-1.7575236436280817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.23,103.23,103.163,103.217,2025-12-08 16:45:00,51.122473128222595,0,0,0.007783205842770258,0.015701950465708187,-0.007918744622937929,103.33777662971617,103.13502337028383,0.40431719768771474,0.001963970648263033,47.670250878970265,51.97132614624608,103.17564,0.0,0,0
0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,1.9592875294799441,0.18999151801024902,0,0,0,-0.000358468081808172,-0.0005714894565038708,0.0004848249781830294,-0.0013453479030961502,-0.0004262574595055302,0.0015044892016500278,0.0005530249793768038,0.0004499927378305794,0.00036238995613439905,0.08421428571428688,1.47132231560444,0.3440860213820655,0.47262247824997683,0.0,0.6666666654318356,0.03703703696862538,0.2962962957476872,0,17,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,-2.173027987241411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.216,103.218,103.164,103.18,2025-12-08 17:00:00,47.097573901896276,0,0,0.004307476396419929,0.013423055651850535,-0.009115579255430606,103.33857503230372,103.12982496769631,0.24035936167983607,0.0020221018287293817,34.408602138206554,44.922341680433505,103.17874,0.0,0,0
0,-1,0,0,0,1,0,0.0,0.0,0,0,0.0,0.0,2.220367276203177,-0.10517529203068206,0,0,0,-0.00024229501841444012,-0.0007362129592853872,-0.00027136253064952154,-0.0015196685767383533,-0.0006684491978610207,0.0011938038667598239,0.0005534392404327864,0.00045264508406757603,0.0003643797982599483,0.08557142857143012,1.477771744623188,0.2544802866471357,0.4005763687606354,0.0,0.4032258058012635,0.0967741933922849,0.4999999991935484,0,17,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,-2.430717860264541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.18,103.186,103.124,103.155,2025-12-08 17:15:00,44.54562941089646,0,0,-0.00045906349910751487,0.010646631821658925,-0.01110569532076644,103.34094384833334,103.12055615166669,0.15628752801832055,0.0021349035695918945,25.44802866471357,35.842293893963465,103.1812,0.0,0,0
0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,1.6287128694058155,0.4620462040866467,0,0,0,0.00047501332945554253,-0.00012594824495970602,-0.00033901916911249774,0.00012597997887398016,-0.000522961901257113,0.0014944201843765104,0.00045212916689624217,0.00045990038636059565,0.0003693568836292002,0.08657142857142983,1.4763563694461266,0.430107526727531,0.5404624275894492,0.0,0.6249999992187278,0.12499999984381663,0.24999999968745562,1,17,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,-1.8366336612448557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.154,103.214,103.134,103.204,2025-12-08 17:30:00,50.23703682002733,0,0,-0.00027946867652417495,0.008461411722022305,-0.00874088039854648,103.3380786565543,103.11802134344572,0.39071028951798215,0.002131758888292312,43.0107526727531,34.289127825224405,103.18428,0.0,0,0
0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.35779060140079805,0.738664467407877,0,0,0,0.00023254912600290112,0.0004652064353556362,-2.9061037866484618e-05,0.0008240985815808344,-0.0003873416740908242,0.001377490638883927,0.00042309824654615443,0.0004628009491194813,0.00036766104109563083,0.08664285714285873,1.4599330789255716,0.5161290320730474,0.5858895703724024,0.0,0.3246753242535654,0.27272727237309824,0.4025974020746351,1,17,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,-1.558120360938721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.203,103.249,103.172,103.228,2025-12-08 17:45:00,52.792640187391804,0,0,0.0017789542605584074,0.007124920229729526,-0.005345965969171119,103.33446339012264,103.1176366098774,0.5089933538047033,0.0021005044777480286,51.61290320730474,40.023894848257136,103.18712,0.0,0,0
0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.5771929817472559,0.5894736834866187,0,0,0,-0.0001549967063199098,0.0005525665261014723,-4.844163267669899e-05,0.0001744287458573801,-0.0006100217864923874,0.0008630470409123348,0.0004021569706824965,0.0004632761917003215,0.0003653859786815224,0.0814285714285735,1.3575630529680924,0.45878136184273705,0.5368098157862567,0.0,0.391304346975385,0.36956521658776065,0.23913043426294125,0,18,0,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,-1.8543859626348715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.23,103.247,103.201,103.212,2025-12-08 18:00:00,50.91535847729473,0,0,0.002095052524552443,0.00611894668869411,-0.0040238941641416665,103.32896036017281,103.1168396398272,0.4486141663713542,0.002054977338803787,45.87813618427371,46.83393068811051,103.18890000000002,0.0,0,0
0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,1.2323943646782758,-0.06161971823386125,0,0,0,-0.0005135061814517394,-0.00043602961125521755,-0.0002035278154681741,0.00028119848734609043,-0.001045832647409095,0.0002908978076001656,0.0003843824018308605,0.00047570085610563025,0.0003729476567439584,0.08114285714285988,1.3385492743154712,0.2688172042047387,0.3742331287195676,0.0,0.7826086945177525,0.1449275360219128,0.07246376801105939,0,18,0,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-1.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,-2.5140845039437454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.213,103.223,103.154,103.159,2025-12-08 18:15:00,45.18372197128363,0,0,-0.0019090876107981103,0.004513339828795666,-0.006422427439593776,103.3250927996025,103.1099072003975,0.22814165892635663,0.0020847782517983892,32.75109168875633,43.41404369344493,103.1895,0.0,0,0
0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,1.3082851620118192,-0.026974951793996872,0,0,0,2.9081321067492283e-05,-0.0006393614135697945,6.78590470650775e-05,-0.0002035218979871134,-0.0012392293542453636,0.0005819479738511379,0.0003448522514839835,0.00047176486416387013,0.00037095007069170666,0.07414285714285995,1.214148690287064,0.27956989237292823,0.38343558270447536,0.0,0.058823529296424454,0.2549019602843202,0.686274508458471,1,18,0,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,-2.7109826553029146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.159,103.175,103.124,103.162,2025-12-08 18:30:00,45.557315576435485,0,0,-0.004785162216990102,0.002653639419638512,-0.0074388016366286145,103.31572142278354,103.10647857721644,0.2653444260259326,0.0020273288974451786,44.571428545961595,41.06688547299721,103.19069999999999,0.0,0,0
0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,2.003894836606199,-0.7088607585274275,0,0,0,-0.00048467458948076025,-0.0009688795876449108,-0.0008914383163443063,-0.0012301552707795205,-0.0016363125841153403,-0.0005234282612488483,0.00030973072523537667,0.0004811655533318749,0.0003668290511121944,0.07335714285714497,1.1927990689083585,0.1003584229030685,0.23006134962265035,0.0,0.5505617971342828,0.2022471907840027,0.24719101095811907,0,18,0,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,-3.42161635366086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.161,103.179,103.09,103.112,2025-12-08 18:45:00,40.591827666753204,0,0,-0.010972569247869046,-7.160231386299943e-05,-0.010900966934006048,103.31074211471311,103.09455788528687,0.08068171647554587,0.002094754634946223,15.999999990852595,31.10750674185684,103.18961999999999,0.0,0,0
0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,1.953830007622786,-0.5582371450350518,0,0,0,0.00013577469159753441,-0.0003198945317423041,-0.0009881040027898136,-0.001017136325328516,-0.0011332487432561544,-9.696781638091068e-06,0.00032037484636507775,0.00047857453382777577,0.00036350206205484984,0.06807142857143081,1.1010213023459823,0.15053763435465367,0.2730061348855823,0.0,0.3684210516622073,0.23684210463983013,0.39473684106638357,1,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,1,0,0,1,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,-3.4816369308767325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.112,103.135,103.097,103.126,2025-12-08 19:00:00,42.48220603304425,0,0,-0.014578400178066886,-0.002972961886703777,-0.01160543829136311,103.30830756405781,103.08529243594221,0.18253274736789216,0.0021610663132539515,23.999999986287012,28.190476174367067,103.18960000000001,0.0,0,0
0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,1.8404494353071683,-0.3460674151860378,0,0,0,0.0001551500106664605,-0.00019386983579239292,-0.0006782157113515153,-0.0007266244901518171,-0.0009395674115403319,0.00017454714712394903,0.0003300059610883767,0.0004809131357245252,0.00036413575893896427,0.06357142857143064,1.024425054174615,0.20788530458496396,0.3220858894717279,0.0,0.6666666638884942,0.12499999947916667,0.2083333324656725,1,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0,1,0,0.0,0.0,0.0,0,0,0.0,1,0,0,1,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,-3.4764044889134658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.126,103.145,103.121,103.142,2025-12-08 19:15:00,44.649898165826954,0,0,-0.01596099250026839,-0.0055705680094167,-0.01039042449085169,103.30416497226307,103.07973502773692,0.2774361164986209,0.002174878413734312,33.14285712391475,24.38095236701812,103.18996000000001,0.0,0,0
0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.7453703691626711,0.7939814801947839,0,0,0,0.0006883713715071238,0.000979517417953213,0.000523463779214417,0.00031982942430697214,-0.0010259487606346651,0.0011639975556050342,0.0003898693368947242,0.0004734623903253073,0.00037400323470709645,0.06171428571428805,0.9920315964488682,0.46236559123209964,0.5398773004478636,0.0,0.9594594581628901,0.04054054048575863,0.0,1,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,-2.430555551617155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.142,103.216,103.142,103.213,2025-12-08 19:30:00,53.09718661004368,0,0,-0.011198510786883276,-0.006696156564910015,-0.004502354221973261,103.28240467557642,103.09089532442361,0.6375911921668828,0.0018559508536501838,72.78106504568734,43.307974051963036,103.19236000000001,0.0,0,0
0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.049469964582735865,1.5170789138704885,0,0,0,0.0004166141861974282,0.0012605938366658798,0.0009111882282235584,0.0009791091076534197,-0.0005420473904289569,0.001076154927529327,0.0003940100803713533,0.00048482374397834893,0.0003718990009746166,0.06064285714285843,0.9731105135337467,0.7510917027287706,0.6717791408982227,0.0,0.6268656707062593,0.11940298489635964,0.2537313429048438,1,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,-1.7644287367841678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.214,103.264,103.197,103.256,2025-12-08 19:45:00,57.34320536463348,0,0,-0.003909403908451736,-0.006138806033618359,0.002229402125166623,103.26655753800053,103.10114246199943,0.936175478382189,0.0016031101378858846,95.40229879574815,67.10874032178342,103.19458,0.0,0,0
0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.016686531557455888,2.803337301639073,0,0,0,1.936933446966549e-05,0.001124663085842803,0.0014159360695167322,0.0005232355335065275,0.0006492814295819826,0.0017170962641028797,0.00037124733646011493,0.00040315090613822914,0.0003601786200107722,0.059928571428572344,0.9611639347627146,0.9206349201478062,0.67791411022148,0.0,0.09999999974978684,0.3749999990625888,0.5249999986876244,1,20,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,-1.7520858135245687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.254,103.273,103.233,103.258,2025-12-08 20:00:00,57.53575938891984,0,0,0.0020055305850092964,-0.004509938709892828,0.006515469294902125,103.27630691390273,103.09809308609728,0.8972755693657709,0.001727092389418943,91.80327863835822,86.66221415993124,103.19812,0.0,0,0
0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.4666666658600905,2.4543209834121638,0,0,0,-0.0002517964709756182,0.00018408533808722538,0.001027868820665967,3.8749176580088474e-05,0.0008628796913023873,0.0012026224929200247,0.00037668408172377224,0.0003919556288037227,0.00036088156016582607,0.05785714285714404,0.9283880417892265,0.7830687826544697,0.5529010237020905,0.0,0.641025639382107,0.2307692301775148,0.12820512787627564,0,20,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,-2.2641975269507273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.257,103.266,103.227,103.232,2025-12-08 20:15:00,54.11583295006402,0,0,0.004542809397989345,-0.002699389088316394,0.007242198486305739,103.28035121342553,103.10294878657449,0.7274489737455734,0.0017191548623463806,77.59562837289941,88.26706860233526,103.2006,0.0,0,0
0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.42802547694365917,2.5859872565344384,0,0,0,2.9060756354670758e-05,-0.00020337801193148763,0.0009016695429602262,0.0002228423051582329,0.0003973099211194153,0.0013968241650581525,0.00037252904695071667,0.0003772957608044859,0.0003598497216348982,0.05607142857142934,0.9012836101152792,0.7989417985190883,0.5412186377988399,0.0,0.10344827550536767,0.2758620680141504,0.620689653032206,1,20,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,-2.282802543699431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.232,103.243,103.214,103.235,2025-12-08 20:30:00,54.452250334780636,0,0,0.006718252235529576,-0.0008158608235471999,0.007534113059076776,103.28450018548556,103.10289981451446,0.7274224425115493,0.0017598009468707577,79.2349726342988,82.87795988185214,103.20348,0.0,0,0
0,1,0,0,0,0,1,0.0,0.0,0,0,0.0,0.0,-0.5556978223074296,3.5851472406924616,0,0,0,0.0005327650506128379,0.00030990334889313687,0.0007460300543538079,0.0012698843532799042,0.00155143993018525,0.001318417123912008,0.00035165102228298576,0.00036211880710991593,0.0003574211298650662,0.05578571428571471,0.8995208683551434,0.9999999995145631,0.7383512542156653,0.0,0.9482758604340114,0.0,0.05172413784185071,1,20,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,-1.3085787428526097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.235,103.29,103.232,103.29,2025-12-08 20:45:00,60.21188643481616,0,0,0.01273356212551846,0.0018940237662659323,0.010839538359252528,103.29695389893939,103.10644610106061,0.9634980871483233,0.001845975384889785,99.99999994999999,85.61020031906607,103.2062,0.0,0,0
0,1,0,0,0,1,0,0.0,0.0,0,0,0.0,0.0,-0.2645074219025992,3.5519568084038387,0,0,0,-0.00011617775196048896,0.0004455982641042855,0.00021306267916632038,0.001124445047595124,0.0009206943004176349,0.001211792192180594,0.0003590659246580127,0.00034934302943318956,0.00035795750379502566,0.05292857142857242,0.8571031980013226,0.9038461534116308,0.6953405015429072,0.0,0.274999999312349,0.22499999943747334,0.49999999875017764,0,21,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,-1.6059379186930864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.289,103.298,103.258,103.278,2025-12-08 21:00:00,58.474494364250376,0,0,0.016344034978061472,0.004784026008625041,0.01156000896943643,103.30709941759966,103.10580058240032,0.8554416986249265,0.0019504482055078783,90.38461534116308,89.87319597515396,103.2087,0.0,0,0
0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,-0.4841498549311164,3.994236303181424,0,0,0,9.682604233218761e-05,0.0005133917760449247,0.0002905343895871493,0.001706881837225449,0.0004746268367572526,0.0011922648184945484,0.00029254289850122044,0.0003296522412228843,0.0003578657557061899,0.04957142857142977,0.8066765841438821,0.9519230764653966,0.7311827954368383,0.0,0.3333333322219064,0.09999999966666666,0.5666666647780936,1,21,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,-1.5129682966597389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.278,103.291,103.261,103.288,2025-12-08 21:15:00,59.52266255517978,0,0,0.01978421701377897,0.007784064209655828,0.012000152804123143,103.3151170568124,103.1026829431876,0.8723507423693242,0.002058292585472715,95.19230764653966,95.19230764590093,103.21116,0.0,0,0
0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,-0.24815361839378086,3.8463810851033093,0,0,0,-0.00011618000154911545,-0.00013554071062071849,0.00042622442653428294,0.0014545313499989554,0.0004359155679980464,0.0012506422872211598,0.0003063969505815089,0.00033039048204329033,0.00035730077740767096,0.048357142857143334,0.7912391001756244,0.8691588780984959,0.6881720427640802,0.0,0.4482758605234232,0.5172413775268383,0.03448275850146253,0,21,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,-1.7991137333549112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.289,103.304,103.275,103.276,2025-12-08 21:30:00,57.64237679959591,0,0,0.02129679020970343,0.01048660940966535,0.010810180800038082,103.3211763604778,103.1011236395222,0.7947021042907495,0.002132063453954414,86.9158878098496,90.83093693251745,103.21374,0.0,0,0
